#mds1				mds2			rg	replica_index
-3.523181246698010860e-02 2.374006460674669278e-02	1.04811	1
-3.489228565155080841e-02 2.343255057193453089e-02	1.0542	1
4.254447983016106105e-02 3.794965698105533247e-02	1.54366	7
-3.586089236444140599e-02 3.301773812629935773e-02	1.00801	1
5.647752252798630274e-02 3.965947548172239767e-02	1.49218	0
7.027824520706417444e-02 -2.438898816405871139e-02	0.990862	10
7.023573358822317314e-02 -5.419079196024450401e-03	0.986637	10
8.143363492826229122e-02 2.626257071222289075e-02	1.30489	0
1.356327853844133680e-01 -1.190502647156923936e-02	1.11877	11
9.891904428132135621e-03 2.466545852423909346e-03	1.23915	8
2.130998530758488468e-02 3.475366493974307858e-02	1.79055	13
1.360277934555138325e-02 1.168698430642996569e-02	1.20787	8
9.390574613653158292e-03 1.961035610091631937e-02	1.85622	7
-1.949097649078573510e-02 3.940302270335102955e-03	1.18523	1
-2.313902456568819876e-02 2.133840343551061426e-03	1.23494	1
1.641373474990992509e-02 6.045917433639900508e-03	1.32404	8
1.138161934072049603e-02 1.002126748582462222e-02	1.35328	8
2.620160058673071113e-02 3.106870550994549757e-02	1.20609	2
1.984610408530180538e-03 5.795547577396295558e-03	1.36021	8
4.494279808312078711e-02 4.255852734006847216e-02	1.6953	4
-1.061498784981713094e-02 3.561526368856445142e-03	1.1833	10
-5.521985332093803933e-03 4.518000163047823821e-03	1.12835	10
3.698750222342937766e-02 2.029870991561141466e-02	1.14127	2
-6.751998109559211904e-03 -1.969421078338826157e-03	1.12244	10
5.776335430312685981e-02 3.230127963333267321e-02	1.51628	0
2.868675453540780670e-02 1.488605293938330409e-02	1.75341	3
-9.176175097995278515e-03 8.762597583609582977e-03	1.15927	10
4.400335546014924604e-02 2.752512026576348428e-02	1.56888	0
-1.155175043283341793e-02 9.971152681472224624e-03	1.19091	1
-9.149057202759394714e-03 2.313414640876401609e-03	1.13179	10
-6.311131223789947717e-03 5.032025173456615257e-03	1.10257	10
-9.759362954788282016e-03 7.970199966721661783e-03	1.09521	10
-1.184960499027121889e-02 4.736692031594008472e-03	1.1629	10
-5.222614219734828846e-03 -3.656371332973618049e-02	1.20092	8
-9.354230244225316890e-03 -1.629977886962266339e-03	1.18848	10
1.168402368525547561e-02 -3.325287599039404574e-02	1.14431	8
4.771459280427105265e-02 4.906731396276402257e-02	1.36926	5
1.919189332979732640e-02 -2.721553484914807780e-02	1.06579	8
-1.073423870109858382e-02 1.768234890048030108e-03	1.20182	10
-7.324894624905216312e-03 1.219050879444421621e-02	1.29327	9
-1.534633433769035105e-02 5.244828976961440556e-03	1.13001	10
1.081621169839890040e-02 -3.181747608858895987e-02	1.079	8
-2.646813894319894212e-03 -1.656312321926425900e-03	1.12975	10
-1.554849702992645855e-02 3.574168150731991955e-02	1.07413	10
-1.285845013882773967e-02 4.758788612028694992e-02	1.00269	10
-1.106994319353421519e-02 3.686747676484432995e-02	1.01766	10
1.808860635402705433e-02 3.439128974104965070e-02	1.73641	4
3.519486911996706074e-02 -2.851466486872650599e-02	1.00463	10
1.553613638281446836e-02 2.717469485281210489e-02	1.39482	13
9.823454167816058485e-03 -1.452176776094002246e-02	1.15448	8
1.588119839092734672e-04 -1.987585094606512254e-02	1.19951	8
4.972806154933719254e-03 -8.639968773494863252e-03	1.22122	8
1.137073767349350457e-02 -2.072604267507766052e-02	1.13713	8
1.092273149694279223e-02 2.218112527329284961e-02	1.26726	9
1.140230833817224357e-02 4.096825423263505267e-02	1.44004	13
-1.401451891091146616e-02 -3.006256819173325906e-02	1.13409	8
3.043894430006659213e-02 4.204102312767646343e-02	1.71115	4
5.552999069882815983e-03 1.861173970671440789e-02	1.29737	9
9.507490214867207745e-03 1.328550593567074355e-02	1.16955	9
1.372613927786702284e-02 2.482674169546171192e-03	1.01023	1
-1.695850359967409487e-02 3.560703857999134719e-02	0.989968	10
-2.858144111422454905e-02 -3.156436625139550506e-02	1.19495	8
-2.317126066978805396e-02 7.671652511099275908e-03	1.23048	1
1.977308999819818100e-02 5.937151314588774709e-02	0.909645	2
1.433380280230162757e-02 5.520705776931699588e-02	0.908987	2
-1.987202298614951582e-02 1.558942393957345358e-02	1.21256	1
1.936421194905801890e-02 3.328790180669063264e-02	1.43029	13
-3.215011873770666495e-02 -4.524183447244083112e-02	1.08384	8
-3.608558464331546034e-02 -4.656703256451155681e-02	1.11583	8
-3.952715738820457986e-02 -4.620249373060733578e-02	1.12235	8
3.773349124046498221e-02 3.045495413759359907e-02	1.34214	13
3.533951846890010396e-03 6.946068347973104011e-03	1.04844	10
1.092175677836568692e-03 8.729589267731043337e-03	1.10483	10
-2.300564586482294754e-02 1.286512089216586448e-02	1.31263	1
-1.853477280616726633e-02 8.651623173020782376e-03	1.30161	1
-1.715061143479945649e-02 1.035569430696515331e-02	1.19613	1
-2.097394638433167785e-02 8.209374728080033948e-03	1.33099	10
2.094907753740430159e-02 4.131932955260813473e-02	1.37281	13
-6.446681898954889156e-04 2.173445522333677937e-02	1.60928	4
1.899422680532551755e-02 4.614442841949143587e-02	1.4341	13
2.253095221121809502e-02 4.449193877762861599e-02	1.45639	13
-2.052769833938010435e-02 4.027768632288875050e-03	1.37352	10
-1.892181134419426702e-02 7.076496590833472253e-03	1.31111	10
-7.447374959390161810e-04 2.137753261055617277e-02	1.56458	9
-1.486028648365222971e-02 7.758877901304231731e-03	1.28129	10
-1.655706053474447978e-02 7.416578465396833977e-03	1.33459	10
-2.638949427289226726e-02 1.126402148484741128e-02	1.2717	1
-1.613193847672595577e-02 5.061741105694162433e-03	1.28267	10
-1.421660816697526211e-02 3.848548914733415996e-03	1.24702	10
-2.211106370621577014e-02 7.651837198582015290e-03	1.24869	1
-2.019241577394503481e-02 7.544686827313452221e-03	1.30981	10
-1.782581240821172822e-02 9.964798830848348860e-03	1.37086	10
3.585977643688288696e-02 5.092803495545360909e-02	1.75	0
2.347807515634953157e-02 1.103796088393508429e-03	1.16768	5
-2.272799305628703942e-02 6.814804665560351450e-03	1.35787	10
-1.427627979974080766e-02 5.065393253801194103e-03	1.14394	1
2.000685896852558154e-02 2.307781683938329650e-03	1.1408	5
-1.900598412341606216e-02 9.567407041571059090e-03	1.33537	10
-1.900379419342993620e-02 1.024864121809094565e-02	1.2815	10
-1.624516436014434087e-02 7.359249225021075556e-03	1.25109	10
-1.944245640896533761e-02 9.522688520625079145e-03	1.32874	10
-1.836052455973997966e-02 1.150557178222277009e-02	1.34844	10
-1.674466701125172652e-02 1.448430928353608774e-02	1.32477	10
1.473619146255823438e-03 8.437085985393343729e-03	1.25169	5
2.394690926913307927e-02 6.496026679686298794e-03	1.27328	2
-1.420876938339707407e-02 1.117436203599514281e-02	1.3663	10
-2.950607693546223112e-02 2.011028541601879091e-02	1.14806	1
-2.623520768089392108e-02 1.501048369757699945e-02	1.21302	1
-1.006533536223456343e-02 2.446127583595861937e-02	1.57425	10
-1.571004349729797703e-02 1.422183454026759893e-02	1.46369	10
4.324517431086729452e-02 1.335094420334172888e-02	1.23542	2
-2.032907029401227750e-02 9.387948389206913352e-03	1.21194	1
-2.389018227351601478e-02 2.731624671299270283e-03	1.25982	1
-1.985111106000453027e-02 6.237164609712930220e-03	1.21115	1
-1.751460473037829216e-02 3.757977727924801184e-03	1.34316	6
-1.339321377192464330e-02 2.091737756348847552e-02	1.4731	10
2.589645733391442856e-02 4.121190220742046439e-02	1.71335	9
-1.342784107795675849e-02 2.658340501967737524e-02	1.37172	10
-1.156964870413187442e-02 2.408254464226418715e-02	1.44518	10
-3.405979927373809207e-03 7.426483258218881389e-03	1.46972	8
-1.338451252553834146e-02 1.263748393980783022e-02	1.29459	1
-1.153961996367734895e-02 2.587878230671734545e-02	1.5392	10
-1.737477667367401390e-02 2.309073560729758834e-02	1.47935	10
-1.558247601040864058e-02 8.038869121241572907e-03	1.29845	1
-1.726565479394873842e-02 2.735957957411944662e-03	1.25979	1
2.007536373344816910e-02 1.555791717732605758e-02	1.82295	6
1.549171994792297551e-02 2.323010681459476354e-02	1.63487	6
-9.786161436956670318e-03 1.960997999916519463e-02	1.51387	10
-1.562078572129557696e-02 1.020983687365087204e-02	1.22693	1
-1.563797864754802591e-02 1.651811605939408623e-02	1.21973	1
2.528906819847615700e-02 2.795629985912442828e-02	1.43385	6
1.659349577601593184e-02 -6.651592317738206847e-03	1.26055	2
-1.701262566198882484e-02 3.839824449737024720e-02	1.36855	10
-1.731850778096577503e-02 3.629448120604037570e-02	1.34263	10
-2.605706478592409447e-02 5.795696966844182327e-03	1.37314	1
-2.633424586357493991e-02 3.974915706214179022e-03	1.37784	1
1.635710511072105064e-02 1.628566636855811531e-02	1.3697	5
2.906515487913707493e-02 5.160730655522561237e-03	1.19988	6
-9.554486303204889203e-03 4.296186429589302080e-02	1.38226	10
-7.411141188210218674e-03 3.989239666771628862e-02	1.35253	10
-1.883884875585936603e-03 4.889105355141289133e-02	1.29876	10
2.481035411692887258e-02 -5.110715133984652936e-02	1.12358	4
-9.578791574587667071e-03 3.215319003417899807e-02	1.36693	10
2.758731119949114560e-02 2.602364701864416652e-02	1.56161	5
-1.214494331355507606e-02 3.108298054322597426e-02	1.43428	10
2.174377019134879352e-03 -1.177202918521135996e-02	1.21889	6
3.102889766939027558e-02 -3.881371096653538771e-02	1.13723	4
2.293006436805323373e-02 -1.295241544405520938e-02	1.23129	6
3.237233564168574135e-02 2.126411686612546606e-02	1.55043	5
1.145303185937503535e-03 -1.472520849775673518e-02	1.24276	6
